,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
ASV_171,-0.003104842317123539,-0.01669543983274315,0.0016076024157851507,-0.03652462848661989,-0.01688510941712105,0.0006265428555740992,0.04041350108606217,0.02225580804759527,-0.017515653453080184,0.0031156973040693528,-0.05590869954978402,0.06119541517306427,-0.0056918793091836565,0.018140445981193375,0.014650290887854548,-0.03126678973730778,-0.05195314124500789,0.061480837103136225,0.009386764326325231,-0.07542659340503911,0.011048489915288619,0.028442736805042536,0.020835824543150874,0.03389723251427427,-0.038821972512027465,-0.057378198792835344,-0.014529823730254061,-0.011735903643049777,-0.08152443716011383,-0.03491591025708023
ASV_172,-0.001229211039897688,-0.010742150059300955,0.004996196762258874,-0.022088723466317628,0.017025913336542017,0.0008071751450684979,0.0216889168315785,0.012070791177727936,-0.024258289477095924,0.016031157069170243,-0.012275916721920611,0.03933740584931927,-0.002459627895716054,0.011321691883585167,0.006812944323512335,-0.00118329931580673,0.001340545673061631,0.01653659323568437,0.024802675725185443,-0.014743077587478268,0.01735636305568179,-0.03272002799755594,0.07467121074961,-0.04538416537978307,-0.011588442532595791,0.027025849845430525,0.034909307342879226,-0.0364119443837266,0.009219648545917326,-0.05844216744573084
ASV_174,-0.002108518632408745,-0.0046440713596200625,6.748377606803343e-07,-0.0019102044721923746,0.014649589026617907,-0.0023629200164713405,0.005499415532118649,-0.01529035651439362,0.013250356165969156,0.012622226718348842,0.005241425443662765,0.018453760151603275,-0.0036860710407266616,-0.008369557754462296,0.029305344567623917,-0.02467379522293043,-0.025251701461396,0.019059956238981695,0.007239191912360503,-0.018407893143899096,-0.005679237874454787,0.027312127946965293,0.02570344100838244,0.046188362419305816,-0.018446046901115766,-0.07132398916859253,-0.0214574322358261,-0.0219649076234281,-0.012247185320281092,-0.00723075851406913
ASV_177,-0.004725427463546182,-0.00346173386225397,0.007024717820816389,0.004140647396985811,0.01252344306481982,0.0005388746665144244,-0.007803027191154142,-0.004234358833675403,-0.026997258835254726,-0.07680391453736844,0.028389761152105314,-0.044439796174614465,-0.058895050207615166,0.017509671529841314,0.014217833609157533,-0.01577256195845966,-0.046070684823670986,0.034075009956635136,0.038777620069214674,-0.02736487853997044,0.06021146976492839,-0.08474512878620286,-0.02461504072993487,0.0202443977678165,0.002434761821678186,-0.01704754514092377,0.03717559194280553,-0.027475078232906364,-0.011855018098894625,-0.028349708963441644
ASV_179,-0.00022442610355865642,0.008340892936143096,0.00287254514116566,0.011821116784866274,-0.00821721090844535,0.0063620599668967395,-0.013982802745379632,-0.0007658332684475574,-0.02262805515413493,0.015390205817020088,0.027026312657737868,-0.039701514579393436,0.11747756933002418,0.014003682872272544,0.03066260572050398,-0.010070896356717018,-0.0807567321584561,-0.023958109962271292,0.11129575718708218,0.019523720054087836,0.021890884366336263,-0.03629487139092934,-0.04916919060171798,0.004593131948505257,0.06063257167082089,0.0417152250178153,-0.01267407282699131,-0.06485541339472438,-0.03958514175909785,-0.017861281785847737
ASV_18,0.018276079233668613,0.02336412678419805,0.04771713839585451,0.02240079177922303,0.17492058438693217,0.014215013178643536,0.04291281421155123,-0.12406595943338115,0.012160963809071524,0.21244611881044748,-0.4012430681034718,-0.1380647567292043,0.08762828037277862,0.05393747888494598,-0.0948376407289523,-0.06949945335513506,0.022090388197241254,0.06737995015725368,0.30566107239375767,-0.034856636349337056,0.03708513753887345,-0.09554351263182018,0.05240775227713009,-0.22904796657983506,0.04733595047705489,-0.08479969071523301,-0.0732040952658773,0.07851293112283719,-0.04322218628940506,0.1428823897419401
ASV_180,-0.002391035588993708,-0.004873571782027147,0.0012891487127971743,-0.005917494090381443,0.016350359773812422,-0.004289456835600466,0.004614110199563593,-0.0010325053550243883,-0.00036480425866787123,-0.02310748281118438,-0.0017348894050685168,0.0023359569971278618,0.018977115938805016,-0.015132843383159695,0.0064193198168394465,-0.0031104770577709065,0.014642911761954754,-0.0025640462962380406,-0.03658937490936374,0.06554841030676181,0.00600109201621753,0.019889727273350945,-0.003972243911521409,-0.01578518406718454,0.012257311867042108,0.04758614921950833,-0.03443666770978581,0.031237743254272508,0.021742149940986836,-0.00559577121237509
ASV_182,-0.007285897020202656,-0.0027623808387114424,-0.002700152004890989,-0.015434777818721096,-0.009022426780716238,-0.014316104320973237,-0.012390383093473956,-0.029954904541343724,0.005693066397881451,-0.031442432581027684,0.013916086417640076,-0.015047054085679386,0.028944791151051055,-0.06118638652028297,-0.03406281951024636,0.005746751499631644,0.078859056647356,-0.031112580244133277,-0.019129541194572428,-0.02298388658054709,-0.030402928019885884,0.0776447826011563,0.08747071895634313,-0.04973079403318179,-0.0018764077570822945,0.025423067540298386,-0.0037817743382842065,0.035291720149652636,0.029789997266347668,0.022702384142568734
ASV_186,0.004371623400011044,0.00786923740874543,0.02037818057947996,0.030471457157141897,0.0002470430303206984,0.07214096845891484,-0.07510189694013156,0.006746265464713722,0.02436267472958543,0.03950864812133649,-0.13406062146878026,-0.049328865529837874,-0.04995692497489291,-0.012912334768964721,0.00011508290413365906,0.1026502273363571,-0.007920926466293542,0.058861073578871624,-0.050451706202081184,0.054582406296843536,-0.07864140019891959,0.0436635839419897,0.03781272054991222,-0.09215238185514449,-0.05921867896265471,0.04851934980222026,-0.11959092916186397,-0.29762688979614693,-0.2584603006655624,-0.05276338302951757
ASV_187,0.0016273849049269445,0.0014760620194376368,0.009163140751216605,-0.004211435073285236,0.016464574506857538,0.005221948564798044,-0.019253907824921833,-0.011213318037823829,-0.04102363452844971,0.000583817215442501,0.047324911524410006,-0.04413384930882045,0.1387615019154004,-0.0045653671391576904,0.03273633042333459,0.09027851916565839,-0.004136383786839216,0.08902470889162951,0.20103187339978681,0.010501919220052593,-0.02964939586770601,-0.0012494150951733827,-0.016273735403007906,-0.0984166453976931,0.024996560942883318,-0.09932235630659807,-0.033905232306002724,0.043503507837482705,0.048477159004060744,-0.045015760777169185
ASV_189,0.002148880067683349,0.004472508650004383,0.006869443414087273,-0.006115434718514281,-0.00017618764186463117,-0.0020953870400389385,-0.016604368751673777,0.003930046263699568,-0.047747381533464556,-0.04529568018675516,0.0538553593284102,0.01611538037179132,-0.08494004390291689,0.007289688170332441,0.016132901036568063,0.018258529776437157,-0.020310221975596555,0.003726463339829874,0.07524990412758595,0.003990338266233281,-0.003904232005213872,-0.11360056803008818,-0.030176266764706458,-0.011192008565993554,-0.037839875020896904,-0.037845601532717044,0.0038708087793838256,0.006484114596146859,-0.026119025913733333,0.0245369214049873
ASV_19,-0.03631287634475145,-0.1234320615913667,-0.004045665645834363,-0.3190284903109462,-0.2689236298205866,0.03793304009829855,0.09750817886096838,0.14840604476046412,0.10522619106559705,-0.02920573595069005,-0.2482107698686687,0.17112586131786667,0.21021322322145197,-0.01776717806563869,-0.1485299720493036,0.0670221669546155,0.07763627242471575,-0.08058843695331755,-0.005898999579509791,-0.317327292679936,0.009255997344137876,-0.12090318839274342,0.01279221763111991,-0.055918314288379345,0.01682543008580485,0.05834488434045087,0.02334230162708361,-0.07032462905045878,0.025497971676334427,0.03185725086862841
ASV_190,-0.0027488686998235396,-0.004548054687532533,0.00357156905505128,-0.02767217475982122,0.03837018915753906,-0.003739210815262915,0.012998165010232801,0.01440122948872078,-0.03714182556528583,-0.05557068666341006,-0.007568748094198612,0.036367773881357854,-0.06504960562938701,0.016705115442948403,-0.017336077469846466,0.02498401397033306,0.04019768321114874,0.043746858720131426,0.13079733316775263,-0.04382183719340167,0.034416215374668574,-0.045381942095345594,-0.018772935384821623,0.0435915815651399,-0.07322297828506442,0.12482279501179738,0.01384384355334632,-0.0562087558666906,-0.05487296210121763,0.014466930031993312
ASV_192,0.00010226639748485101,0.007997003242128813,0.0023715573892356236,0.012685730543307152,-0.0006200172221768033,0.0015436680011361558,0.01448638966052576,-0.014595998819626343,0.007152576612119184,0.008905035881599944,-0.01248455554468473,-0.018398636275092497,0.02362020345501539,-0.029232359080301255,0.06756949688783657,-0.028020660809216724,-0.02842706430763488,-0.03360096027269657,-0.02214154345322812,-0.04856731492441225,0.04639970853329597,0.011953342080022107,0.059659501411169415,0.023380702183818308,0.0005054196784336153,0.07669832298908974,0.00653277471130847,0.02995508044611054,-0.007979376320730562,-0.004639917878858926
ASV_194,0.000934507397162558,0.005656956176993491,0.0008776937556535157,0.006490844998518164,-0.002700360690476857,0.018657673323378268,-0.0021769871188296913,0.0023910791821517073,0.007187671245803571,-0.003311640380643086,-0.007099079593642981,-0.003870674635812007,0.004973284824083719,0.01114578375257368,0.0011929561252579234,-0.01788014662317286,0.012144659590503683,-0.00480043162639448,-0.0047100535010572864,-0.012653223281009434,0.05935188175111104,0.0029613411051767637,-0.011269226236616752,0.03209128552627448,0.040274151857385955,0.0024572341676421033,-0.0075508859670887765,-0.021970404292837233,0.03865324329597767,0.012611976097549962
ASV_195,0.004984708389732795,0.005826938595600626,0.01198570403367405,0.014038233399689555,-0.002051065599487892,0.018293156062939617,0.0034969704593138915,-0.0028498418862642964,-0.015847930364787006,-0.007331253718790414,-0.06578447898975803,-0.024453559631329003,-0.06701060089399155,-0.03001988217358993,0.015364841192755333,0.02429783284133534,-0.002350702926668457,-0.040221905820401326,0.0017254322141987005,-0.013148311788168051,0.014955900007812875,0.008680389371845005,-0.020150269777735527,0.016406571970249154,0.06142861102084921,-0.033095327102914504,0.028310550067904568,-0.08659769199215828,0.1025584568337895,0.015527896221459708
ASV_196,-0.0017426864772390061,0.006212853622696606,0.001650928193629131,0.017850613660327034,-0.0074948569374370935,0.03090955102636054,-0.00893131921134969,0.005996127373709025,-0.018560903789147896,0.020317047520189674,-0.012131469978317214,0.014071047518134384,0.0007143473807175822,-0.016730157509594393,0.020027553619118083,-0.004841824540515513,-0.012914191949696546,-0.04570136143827011,0.000909466568083445,0.018544096997660384,0.01264076582486899,-0.032440043165458905,0.015139089762079413,-0.001089192101394684,0.09235165251356998,0.01384846907626946,-0.012969238616152042,-0.03640469352138968,-0.032600683052811184,-0.016417622221693774
ASV_197,-0.005545068676371545,-0.01719112193186153,0.0018444343219876963,-0.024854410684670095,-0.009592423736317354,0.0029101392267781795,0.008892047887930495,-0.027068880642324586,0.020996121745214365,-0.0033158159477686432,-0.011848673831217094,0.040109108374202146,0.02616390739546422,-0.0009013601652246522,0.02297486789459989,-0.014052050137859652,-0.022152551422695867,0.006342287947214224,-0.037603543730647296,-0.014311746468403538,-0.012984302607001131,0.011357418686008262,-0.02617720938563003,0.051085872127870226,-0.006438140366754405,-0.09063973666146288,-0.02708655688528173,-0.010411177144165762,-0.00718245548775745,0.012149107538246322
ASV_2,0.8458975177954612,0.4236573813442751,0.09941694170184343,-0.14010451637573176,-0.03771107761933793,-0.14119582792926114,0.11881818158280719,0.04602973371083185,0.003328469628806836,-0.012337861014559609,-0.0024979698963109383,0.06349883438407217,-0.022613209326533677,0.038607129708420784,-0.002058630167134312,0.07072471088820668,0.027620237765988754,0.040161102311575526,-0.03506409005249299,0.019729678387864456,0.02340993449526421,0.03793331436430356,0.012932504559845882,-0.01173080885637342,-0.012068153004608296,0.031993016523411986,-0.028273304174381328,0.023081925338305463,0.005159536779032987,0.020585074204121204
ASV_20,0.024143698166325608,-0.06605705707704097,-0.07344707870532566,-0.0325268959097146,0.014153919750057335,-0.059810210661273365,0.06265387248312272,-0.19436825646528227,0.029689003489149,0.021259412949066487,-0.04885681573142156,0.1432510874966947,0.06805684281878388,-0.2153414815044231,0.07147399913331372,0.030027743364847648,-0.2657801956312798,0.19617737153471873,-0.10409841040377067,0.007171063937093683,0.0751977533243149,-0.03753598259348735,0.006843924505219171,-0.11334120120156624,-0.025789259740932165,0.016449492735766808,-0.02227643824633829,-0.0067838575957074425,-0.12678921861990758,0.007241114433710052
ASV_200,-0.005352625241036468,-0.01693648485016641,0.0001561921110660839,-0.023174001703912536,0.017940973717363064,-0.0006510882709375033,0.018726078143261292,-0.0009157023362731671,0.014902504378722375,-0.010451220045731307,-0.02510551963517238,0.0488338089264279,0.024855599695085443,0.02055371398013815,0.03536123354037644,-0.02635259391920439,-0.0008422341881097191,0.005757930154400725,-0.0088609469577125,0.017383017885453343,-0.034807240621948385,0.03531315535088379,-0.016927918738704188,0.06185846495296535,0.004582599208780713,-0.018296649301358325,-0.02672587520855144,-0.03000644269592963,-0.012638393268165623,-0.005809708544577595
ASV_204,-0.0034867037393236655,-0.003876123904581665,0.00012424426314144467,-0.004354899070141047,0.016948809576759316,-0.008620955341237581,0.008179216383824487,-0.01127542043964708,0.01594178299196686,0.00854089632168693,0.01416829050098191,0.00018101684315364655,-0.002065988763818679,-0.009924378369668528,0.004521743054277232,0.0035599127233973526,0.006335482518172845,0.004235371355363649,-0.025785412260162965,0.007360190487126059,-0.013227488551205927,0.006633337106095997,-0.03076942807666429,0.009510759731589912,0.016834520871586378,0.018791688027096607,-0.022542355499701492,0.008733406303686707,0.005546887222356301,0.002000820270772646
ASV_208,0.00011964991806300301,0.008491753696919053,0.0008277541627206939,0.010786969068006833,-0.0056738341882548214,0.02707449583596738,-0.0040012149302251585,0.003182232232558092,-0.017560970763052994,0.013063417741583337,0.0058134924844871864,0.000693145506264845,0.03317482277719161,0.00018702251184261182,0.009127663145852925,0.009878833060967861,-0.03945105508157321,-0.01785545050607043,0.023238798293837872,0.022659094874805098,-0.020622135865153417,-0.02027689699827361,-0.02963589226599117,-0.032319808659507177,-0.0755930118910673,0.025523033495292686,-0.043499729829746425,-0.07396639577840217,-0.014036453733299327,0.0010016401165544862
ASV_209,0.002160691855044381,0.005217090872139689,0.004108503177366498,0.01256141283523491,-0.004202415607831872,-0.0030405434409888606,-0.03005159041214845,0.021759143055710316,0.014352145838773334,0.00841370111038356,-0.015252749347397029,0.013686793700844998,0.0038044769362236466,0.010191870020382155,0.015455379782741427,-0.005828300770466111,0.009207164629393479,-0.013811217567356567,-0.019538169568432073,0.002884457960382487,0.011509689290063383,-0.031917943315854846,0.0137469371328289,0.03217496557248146,0.004951940154495988,-0.020797303109678637,0.022505515863876398,0.11807655507781754,-0.020379588264574356,0.0056123939169526295
ASV_21,-0.06273646567897243,-0.17594488492783855,0.026081957863836262,-0.37479600708969074,-0.23648471844214697,0.03254967956762939,0.0861892430275141,0.17514977448510421,0.06993412306342284,-0.2307339660639126,-0.010065886118927688,0.07557860667173351,-0.144258821573534,0.18301425779910274,0.4280984235533255,0.09080333004311818,-0.18232978081679505,0.03077585152656265,0.07213403145463301,0.17730335726906643,0.1353035382298446,-0.028337380342905758,0.0597077210466839,-0.12480449630460763,0.03405947606709794,0.029892765847489376,-0.03030502504170635,0.09207834129906196,0.061188602547025746,0.14197828452060982
ASV_210,-0.0037731659431465368,0.0032273987755127307,-0.0034043355575527467,0.0017675467781785774,0.004385357686734787,0.00477899115944759,-0.0004998698786663297,0.0031954937223616546,-0.031238184434183837,-0.04342043919280829,0.0019083689760021306,-0.028640637541991493,-0.07335552625036298,0.02704975636940837,0.005047827309183467,0.02749659215789973,-0.021000318344370363,-0.01691654180359297,0.0356741938911352,-0.014400275943986424,0.03192211113224144,-0.07733954986267715,-0.027428208340618935,0.011866432409569272,-0.07302140643721301,-0.08050542560535252,-0.014337100428045748,0.06422871844286951,0.00726568027884127,0.038492806359148354
ASV_211,0.007272217610869439,0.011860055692743557,0.0067055760674517104,0.011433488402807413,-0.011208509557559589,0.009388399342989196,0.026396672204923387,0.007310529309003925,0.018445597642556075,-0.03687520905298512,0.01326511804339213,0.04745044294906529,-0.019171246251223604,-0.030577520056503132,-0.04003362201145021,-0.014085728216690433,-0.0690694175654321,-0.02852766117541135,0.02992964399227821,0.004816151694735287,-0.05883479314070052,0.016996021648271013,-0.09470259187417956,-0.04411062648628081,-0.1921142852470128,0.03467593675406695,-0.02849987493407979,-0.07729863357342183,0.0831713726976139,-0.034873726109065015
ASV_215,-0.0021413578235773456,0.009586940707261321,-0.001996571279848848,0.01979980946108892,-0.008980728503995736,0.03228846373891018,0.009068737113493939,0.008094326184686172,0.005664876925583435,-0.0009004137457321943,0.013232339239430034,-0.010716627943281641,0.03784661727556674,0.02319551083198973,-0.008780994459280508,-0.04628572878708324,-0.06445677537601857,-0.06050823386713936,0.009524248957420798,0.025801841447400355,-0.05073198757510055,-0.10185309305711411,0.041462785778332505,-0.0026736903283054616,-0.03266064989922041,0.01906539147777311,-0.03076124773481141,0.050733929613569914,-0.016965518439332698,0.002343984723416791
ASV_216,-0.008335110876746795,-0.0006478943778143375,0.002628519977040974,-0.012048983158010052,0.005984699502626011,0.003941055438265932,-0.04624563163935442,-0.029004847250068435,-0.024471111674385915,-0.04889745680459413,0.03929012887032546,0.015660010873868722,0.037340605903775026,-0.09618596208197619,-0.07287050765842751,0.07078617537016975,0.11764237866171688,-0.12869831558674433,-0.04347192055372022,-0.017176418590600515,-0.07937584488503478,0.020434625314448673,0.10653745839638615,0.02125868064392904,0.0577453680698641,-0.04355626704232961,-0.04581221862129467,0.12452218871506958,0.07343714679389586,0.062200674473198596
ASV_217,-0.004967177615540578,-0.0005312055335154689,0.002026399912692263,0.011973323444703652,0.012769833096851969,-0.015048852348048949,0.004453394937135859,-0.020884463916158485,-0.023628946549025257,-0.027755507502451118,0.019022670843298728,-0.02050430849591645,-0.006595166807066833,-0.00530369534352175,0.026681524842025378,0.06663221871342946,-0.05769755404821052,0.0053258818873984145,0.06903659076086649,-0.04181669498462779,0.047371154335777044,-0.04449030570753573,0.01336580989416138,-0.018408501901070195,-0.021601165879322138,0.016270462473018485,-0.046304278831854354,0.07471627753277797,0.028506152113160092,-0.005053423265006321
ASV_22,-0.0348846521769306,-0.061458925163802976,0.0036529759639494486,-0.2211819206287108,-0.03142169303755101,-0.05556879042123038,0.18081542129343708,0.38519500061430145,0.12533752125828268,0.20986858816615003,0.06775211899234564,-0.16154104738531805,-0.021419883431886808,-0.22264279253204858,-0.13778118439064907,0.10325178164829597,0.07704450738334687,0.08049438366262303,0.26947944651416783,0.0776101998258232,-0.03966031952798415,0.20213575495652006,-0.0014924965816394595,-0.018934189513483888,0.08026466894295536,0.14367007750942046,-0.00042852125993445326,-0.11302662965655909,0.012430653455193036,-0.013123995159629356
ASV_223,0.001475546087869063,0.00390906272769134,0.0024901774121334087,0.0012537922862099716,-0.0030672518692610277,0.011964579629776892,-0.002733519948151247,-0.0015071749536201345,-0.009143222792395723,0.01025181849436354,0.0059324816562418906,0.0026184312055755055,0.006216695926263048,0.008492439273724044,-0.01614701680956923,-0.022365982306502198,-0.03343111805151353,-0.018479888605970076,-0.004790118921035168,0.004055714498595636,0.013670260004940425,0.035700502856196595,-0.010187723529802113,0.012377414074893808,-0.015839245512876816,0.0502554937087666,0.02433753237117256,0.02486400586125246,-0.060270943619322746,-0.005511193931204489
ASV_228,-0.006649856363821344,-0.01092188200253775,0.0011540248163076964,-0.011388910975557472,0.03869495184325051,-0.005459038913448505,0.009473568933269125,-0.02321752327784151,0.01676914684524591,-0.015780225880440417,-0.009210273071903103,0.037275237433652346,0.03872639195288683,-0.012706202625758185,-0.05912348546527577,0.0136977472482027,0.14143277112260821,-0.09210057567273806,0.09455814686213976,0.1053474196671445,-0.017524373967992325,0.059587355843406645,0.08213667601282768,0.11021359953481172,-0.06043515714039509,0.006880339863732133,0.04705210235663108,-0.03457790008104878,-0.04122678757155358,0.02435439205832659
ASV_23,-0.04411189933574,-0.08135335109943721,0.0076667869110951335,-0.05895271624686458,0.3489571856025827,-0.10253546185440547,0.14633282960364946,-0.23638884352702086,0.24022562434249067,0.19540130090557895,0.02309725474061421,0.25644365259453594,0.024216939189662508,0.14457021471034853,-0.015650111757470386,0.1471359936756378,0.11164003947416733,-0.04590363706109305,0.042705243586091436,-0.06832041697030272,-0.06195441222975659,-0.07840878353569924,-0.16537212671224963,0.15680094280434242,0.013377755161490465,0.07520098526574245,0.003273471075421789,0.002125780570803199,-0.11212269534674191,-0.0429602166934098
ASV_239,0.006545737981440202,0.007729424128426239,0.009846143737471325,0.005590198780429663,-0.0056117732274087815,0.011041236684855089,0.006118471675746369,-0.00010757255639342433,-0.023693591424465355,0.02433812739411427,-0.03021561883140875,-0.00513131551220369,-0.022781867520939216,0.009487756939740749,-0.0016477824918295317,0.019607359183276937,0.0011575801000636074,-0.011570522616149702,-0.0519636602617751,0.03577487499231036,-0.049466138646010786,-0.026711939375307463,0.09050936051826479,0.01452261835223966,0.06468976531895139,-0.035522157030000286,5.186266884932061e-05,-0.01616441791803533,-0.03305523682295141,0.02779142505863446
ASV_24,-0.002426192233217594,0.0075417424987308124,-0.006911963944363045,0.006091025342755497,-0.0007332332894032504,0.021402445851857774,-0.0019283105674944008,0.007322187463147652,0.0005734168936348907,-0.0024945396335797764,0.0019166447631560211,0.007412981784270611,0.011525820957553308,0.009794945392676153,-0.01093175258324029,-0.02089540086009652,-0.034029003043404296,-0.047985362261199795,0.005985518558479396,0.006579678771273179,0.02854214061348264,-0.011368970384045477,-0.041318110866703894,-0.01740951308308497,-0.0378279369052835,-0.020558794331482534,-0.03371762296197528,0.012043487069090864,0.002154887233526605,0.006345323562513985
ASV_240,-0.0028264633375953683,-0.006464214738689276,0.0014258081566058676,-0.011935291802475826,0.014994722325320068,-0.007817319222854975,0.010084964654699307,0.0027678381608703634,0.008809720510892245,0.003586255408276714,0.004652325756649448,-0.0016146594311965713,0.012471250805194848,-0.03120911394082687,-0.017068081925305168,0.010545311903095498,-0.010724957101247509,0.012269090322742553,-0.050258969579040566,-0.02153058200610369,0.02222927488044975,-0.03032774957631307,-0.02015079278327151,-0.030655863451015446,0.02148514042262616,0.05202377422267612,-0.056765366618016996,0.03218509305948003,0.020216516867205117,-0.02047990617906218
ASV_243,-0.002945074444785497,-0.0024882972942816793,-0.0014495412604697128,-0.0038029913112141715,0.013929630419174836,-0.007886784983950129,0.005212140912963782,-0.006249767908293198,0.002059539485112033,-0.0047025045158601165,-0.006220798327093986,0.0061129659625509545,0.005440695373933278,0.002781630741111477,-5.74662242192645e-05,-0.012190654030102192,0.026200178696046718,0.008337609294797653,-0.019931039043713756,0.017993036044583403,-0.041454179095146156,0.0015001456538791791,-0.05484469198477234,0.026689289700943575,0.021927903166500205,0.03835545602441514,-0.0032806887125950875,-0.004675147802260909,-0.010920485332127104,-0.007428700492037926
ASV_245,-0.01371831420241983,-0.012839418766297772,0.001836194945267404,-0.056777173567789524,-0.022653071214405934,-0.013314459225335697,0.023838878919353608,0.047826641902270345,0.03844922798469099,0.01365899291245564,0.05329009491367966,-0.10977090140945461,0.01686972124820228,-0.21312206028406894,-0.0818729124319926,0.005695922720547123,0.0387636129294875,0.05081855570615765,-0.16201513977391538,0.13620314475698161,0.051655903459750116,-0.0729251269662241,-0.12301155987487553,0.030909222260608597,0.020145131128700304,0.03079388766804326,0.003569690688533548,0.04629397998007986,-0.011704086909381127,0.11136522522869911
ASV_246,-0.01256450216406283,-0.011738384204245752,-0.006942249252373809,-0.011089319395663148,0.10175121029721468,-0.048490314771419456,0.030226496765553206,-0.08846544324884471,0.05678761496975215,0.020914446861146744,0.01155864270847142,0.055396813645883385,0.005997165811950059,-0.14213985713318558,0.12739921576321453,-0.10284871369964647,-0.13475167807090127,0.18187009787700537,-0.07514174960794803,-0.0865594341873393,0.1140110514161467,0.06020495076290678,0.2561642663929336,-0.15407169129279302,-0.05135091863898209,-0.06509079621040627,0.039354482751707366,0.011203738619826695,0.020827327758775983,-0.1022032119489826
ASV_25,-0.007853226846653209,-0.014636411117287668,-0.0013077762939522574,-0.0095524074268884,0.11399724665477962,-0.056990618091770306,0.03664411417285182,-0.10018452442312141,0.044773395507982476,0.06241466771530034,-0.041349209267460274,0.09992716774884382,0.006285345637299317,-0.03093597114462231,-0.02175230783933516,-0.009329034302540038,-0.031049362216329025,0.0651297581704417,0.026662735728748724,-0.14765960789061358,0.11359192159485917,-0.10181767300002023,0.11720862645879444,-0.14434864447650175,-0.0030247773701496065,0.22590796174105862,-0.22702397968078672,0.1269711191539271,0.08476982144909365,0.02914755954250677
ASV_253,-0.0030806805193407337,0.00196044357004349,0.005767166113223588,0.012753110110052127,-0.005436602368631178,0.015170265738996207,-0.02252585973745678,0.0032270155613753127,-0.043221095263167295,0.008233918680271386,0.04886261953565831,-0.025489677421650304,0.04317031917695691,0.026752788486991825,-0.0027575420318590085,-0.0031260876702172333,-0.08319487441892001,0.021979640667106143,0.09881381760676002,0.033665702172610536,-0.057944827766273244,-0.07383043679645465,-0.0009140343240686138,-0.018243796366222993,-0.0305552868033575,0.04543153097553031,0.038006120845728054,0.05911088805107304,-0.02120383215612621,-0.0013206422917388305
ASV_261,0.006592565927083745,0.015203495113735761,0.008528700498662174,0.017874513091383472,-0.007616027786530363,0.03768373961091712,-0.0003003408416539,0.0026952958792789855,-0.009776526449244084,-0.0029638847109612083,-0.057987513703955926,0.018261629111556422,-0.01354362332139054,-0.05874451579388573,0.030353851158657724,0.08165017286780345,-0.019702889964949278,-0.007243962968087915,0.04151685419695619,0.010261564304644196,0.010418690348202213,0.016830634499988242,-0.04884507946062578,0.02561723672792443,0.11882120962501297,-0.030547975457967252,-0.0347163827002766,-0.1095018045597059,0.05512444959638161,0.029607758930481697
ASV_267,-0.00450801316956285,-0.008635078722718015,0.001900014354996636,-0.010861254893239464,0.008162236378860599,-0.003039611793071812,0.004069938816947284,-0.016670977607983688,0.02162703643538667,-0.0071296262635890196,0.019009568529804604,0.01231206665546207,0.017057382332421878,0.007268125157850836,-0.019543661033319594,0.0424470991203483,0.054252809677410245,-0.06725904846714531,0.011624055118988995,0.004937618545221623,-0.012314813312735632,0.05439331608275638,0.037843737220268896,-0.0022064242227685573,0.0013107693301992523,0.01671965086004701,-0.016336916967150606,0.013095442520533318,0.0231827271251951,-0.002363389663749233
ASV_268,-0.00270860386066835,-0.0030597722155844796,0.0055021919573657475,0.005937603474501366,0.009605828610713591,0.010142521256460008,0.009123956802419878,-0.009553045233901443,-0.014860243620116119,-0.013730047415983439,0.0012423802997096058,0.015570059181997182,-0.01093349188592328,-0.02185003403535048,-0.005532323418537441,0.019421988773039165,0.04936060520299476,-0.017285350767145217,0.015046689030292673,-0.015526581569330105,0.015141941543519203,0.023005863096112616,0.06201118640527428,0.003032630456627469,-0.061876514142243384,0.02179884816050145,-0.010223994451480468,-0.04457247441931363,0.037369220474432495,0.012982824748094578
ASV_269,0.010663058419043027,0.00757232464628938,0.009137177458313574,-0.02110841015045509,0.006793287717408054,0.0027684821250742605,-0.008516570487090244,-0.009705866748852779,-0.017879110111257066,0.00670260412638153,-0.06224978077085985,0.02945263464144315,-0.027695479832376947,-0.04567594333129936,-0.0024373277242309708,0.023599714443790935,-0.049033566389800914,-0.015297906372842722,-0.036240473682835894,0.044570741877958855,-0.0418485793260038,0.03125609853811542,-0.08060220823788714,-0.07613553863650777,-0.07477448458599856,-0.19012857218680174,-0.06680867621074527,-0.19426183393519655,0.05308536354173848,0.048419893215192564
ASV_27,-0.019086477178687156,-0.07575265266452137,0.00814628407308097,-0.14024481068860378,0.041953035864900776,0.009074300258560805,0.06756864096322425,0.05009367169262804,-0.049611512437650676,-0.24806465878352096,-0.23104705591036817,0.18492054030460262,0.3188524046704663,-0.07280685026904883,-0.036004267951515366,-0.07252899660624004,0.07330300318223998,0.026624571778021557,-0.13838320285393135,0.2451768067139517,0.0186506686614711,0.16171417075542338,0.03625363221006668,0.12991862748690042,0.027352120136031638,-0.056052026777784404,-0.0159163451947179,0.0022113919228521585,-0.016712968917261276,-0.02690463413014259
